en,nl,description,file,hash
Run a bounded worker check after ProcessWire receives traffic. Use this only when a system cron is unavailable and exact timing is not required.,Voer een begrensde werknemer controle na ProcessWire ontvangt verkeer. Gebruik dit alleen wanneer een systeem cron is niet beschikbaar en exacte timing is niet vereist.,,site/modules/Relay/Relay.module.php,70b9cc9a548b4d31d68f8d972198a8f1
Run as,Als,,site/modules/Relay/Relay.module.php,825c8c5da55b0d246ab35912cde99aac
Run due work.,Doe het werk.,,site/modules/Relay/Relay.module.php,4ec0317dfd667cf1ea28c65bf4e2ba16
Runs after LazyCron::everyMinute only when ProcessWire receives traffic.,Loopt na LazyCron::everyMinute alleen wanneer ProcessWire verkeer ontvangt.,,site/modules/Relay/Relay.module.php,396a8708fb8c535fcd258f267e89a4b1
Save command settings,Opslaan van commando-instellingen,,site/modules/Relay/Relay.module.php,0a02d8ee124737719ed52932810b7cb1
Save LazyCron settings,LazyCron-instellingen opslaan,,site/modules/Relay/Relay.module.php,02799bf7d51707a718d5d8fa0b390ca8
"Save the worker parameters, then copy the generated line into the server scheduler.",Sla de parameters van de werknemer op en kopieer vervolgens de gegenereerde lijn naar de serverplanner.,,site/modules/Relay/Relay.module.php,4497bce9b3413429dc9d4b484c3596a9
"Saving changes only rebuilds the preview. Review the line, copy it, and install it manually through the hosting control panel or crontab -e. Relay never changes the operating-system crontab itself.","Wijzigingen opslaan herbouwt alleen het voorbeeld. Bekijk de lijn, kopieer het en installeer het handmatig via het hostingbeheerpaneel of crontab -e. Relay verandert nooit het besturingssysteem crontab zelf.",,site/modules/Relay/Relay.module.php,838bdc97c66c8b90affd256b5a43c2e4
Saving…,Opslaan...,,site/modules/Relay/Relay.module.php,eedf6b8bfc83284c3294ec4b38188e8a
"Scan the whole month, then select a date to focus on its three-day window.","Scan de hele maand, selecteer vervolgens een datum om zich te concentreren op het driedaagse venster.",,site/modules/Relay/Relay.module.php,c6eff67605658e3fa969495e5f52ce07
Relay,Relay,,site/modules/Relay/Relay.module.php,34c4c50fc7bdd0394f3954f73f2be34d
Relay action,Relay-actie,,site/modules/Relay/Relay.module.php,bc6e5c9481818496ad06bada8db6065b
Relay an action from the Relay tab on any editable page.,Relay een actie van het tabblad Relay op elke bewerkbare pagina.,,site/modules/Relay/Relay.module.php,e7de8a5c45a47d62cce702d6fda42783
Relay API,Relay API,,site/modules/Relay/Relay.module.php,fd139cd3b339b5dd4cacb9198e7c9708
Relay cancelled.,Relay geannuleerd.,,site/modules/Relay/Relay.module.php,308879894150f15f521978d7de6322f6
Relay CLI,Relay CLI,,site/modules/Relay/Relay.module.php,700b7cd4efdbde8995559f09e07a4e0c
Relay Crontab,Relay Crontab,,site/modules/Relay/Relay.module.php,9c5bb04149de105b0544738e49392d18
Scheduled,Gepland,,site/modules/Relay/Relay.module.php,2b7dabba0077abe3732e0418b048a56b
Scheduled time must be in the future.,De geplande tijd moet in de toekomst zijn.,,site/modules/Relay/Relay.module.php,4a8938e0be67e8218ffe647920934232
Scheduled time must be within %d year.,De geplande tijd moet binnen %d jaar zijn.,,site/modules/Relay/Relay.module.php,556596b0352043f7550b5fff986db808
Scheduled time must be within %d years.,De geplande tijd moet binnen %d jaar zijn.,,site/modules/Relay/Relay.module.php,94b26dddc83ca453798de71f57709a87
Relay Email,Relay e-mail,,site/modules/Relay/Relay.module.php,74fcc5c1b75a38459f00d339ef766ec3
Relay interface sections,Relay interface secties,,site/modules/Relay/Relay.module.php,002e36c95cd81d780b0e04796f927f24
Relay job was not found.,Relay-taak is niet gevonden.,,site/modules/Relay/Relay.module.php,891fd33172e4a9103bc03b2005ca7529
Relay LazyCron,Relay LazyCron,,site/modules/Relay/Relay.module.php,ade801d2aa5012bc778747c19b94a1ca
Relay module configuration,Relay-moduleconfiguratie,,site/modules/Relay/Relay.module.php,6f97efa222704d2538ca50d8d0047c0e
Relay prepares the command; the server runs it,Relay bereidt het commando voor; de server voert het uit,,site/modules/Relay/Relay.module.php,ef46e5c4590731647e15c08cb9da8bba
Relay saved.,Relay opgeslagen.,,site/modules/Relay/Relay.module.php,6fdeb40961fd2a7c94dd84bd694f52b9
Relay settings,Relay-instellingen,,site/modules/Relay/Relay.module.php,fa74697402c50a411e724fb85df17d30
Relay Squad,Relay Squad,,site/modules/Relay/Relay.module.php,e65c203724174e0969fe5d232ab63b92
Relay Telegram,Relay Telegram,,site/modules/Relay/Relay.module.php,bf3d25a0cd41e60c2470e7e510a484ac
Relay updated.,Relay bijgewerkt.,,site/modules/Relay/Relay.module.php,dac54da6f9c47a10599bd2cdbe6bb2e3
"Relay uses TeleWire 1.0.2+ as its transport while keeping separate credentials, recipients, and events.","Relay gebruikt TeleWire 1.0.2+ als transport, terwijl ze aparte referenties, ontvangers en gebeurtenissen bijhoudt.",,site/modules/Relay/Relay.module.php,d36d792a034e2ebac9299bea1b78123b
Relay uses WireMail without copying its secrets,Relay gebruikt WireMail zonder zijn geheimen te kopiëren,,site/modules/Relay/Relay.module.php,9f282271d9a1bb1bbdaf0fe97b425b56
Relay views,Relay weergaven,,site/modules/Relay/Relay.module.php,19b03bd34d883dd67044e451f0c47f6a
Scope,Toepassingsgebied,,site/modules/Relay/Relay.module.php,5d113f2038d289f391614c39043629e8
Scope and identities,Toepassingsgebied en identiteit,,site/modules/Relay/Relay.module.php,f6d175a2ad3bc8d4c126c6aa3d1f03de
Security boundary,Beveiligingsgrens,,site/modules/Relay/Relay.module.php,ccfb9379aea5c468f7e4cbdcb63a42e1
"Select a date number for its agenda, or drag a pending action to another day.","Selecteer een datumnummer voor de agenda, of sleep een in behandeling zijnde actie naar een andere dag.",,site/modules/Relay/Relay.module.php,ff39b7f4335248b0f13610903a1d755e
Selected provider,Geselecteerde provider,,site/modules/Relay/Relay.module.php,294f9cfd19e5d6500b0c9cb102a3b4c0
Send concise operational alerts to configured chats through TeleWire without sharing page content or notes.,Stuur beknopte operationele waarschuwingen om chats te configureren via TeleWire zonder pagina-inhoud of notities te delen.,,site/modules/Relay/Relay.module.php,ce28ebaa0958d33c9457e9ff88bdb850
Send concise Relay lifecycle alerts to configured administrator chats through TeleWire.,Stuur beknopte Relay lifecycle waarschuwingen om geconfigureerde beheerderschats via TeleWire.,,site/modules/Relay/Relay.module.php,e8fef1bba9abc855a3cf27c9247cc6ec
Sender,Afzender,,site/modules/Relay/Relay.module.php,8aace3ec18d83874d22850b7eee93c7d
Sender email,Afzender,,site/modules/Relay/Relay.module.php,31df4171f2ebec0b6f84d0cc0b91722a
Sender name,Naam afzender,,site/modules/Relay/Relay.module.php,90ed58883831551ef960da4f7cde1240
Send selected Relay lifecycle alerts to configured administrators through the chosen WireMail provider.,Stuur geselecteerde Relay-waarschuwingen voor de levenscyclus om beheerders te configureren via de gekozen WireMail-provider.,,site/modules/Relay/Relay.module.php,3184695774b7ce8d46240d77e3b7d458
Send selected schedule lifecycle alerts to configured administrators through WireMail.,Stuur geselecteerde schema lifecycle waarschuwingen naar geconfigureerde beheerders via WireMail.,,site/modules/Relay/Relay.module.php,1d4736ac334186e59f4b3709a1ec5a5d
Sends only selected Relay events through the chosen WireMail provider.,Verzendt alleen geselecteerde Relay-evenementen via de gekozen WireMail-provider.,,site/modules/Relay/Relay.module.php,b1b747dea5f2b3e4764a5e0f7dbff71c
Server boundary,Servergrens,,site/modules/Relay/Relay.module.php,4356fb4a1555a50268cf85c65d1ea0ec
"Session writes require the Relay CSRF token. Bearer requests inherit the assigned actor permissions, are rate-limited, stay header-only, and receive no CORS opt-in.","Sessieschrijven vereisen de Relay CSRF token. Bearer verzoekt om de toegewezen actorrechten te erven, zijn tariefbeperkt, blijven alleen header, en ontvangen geen CORS opt-in.",,site/modules/Relay/Relay.module.php,933f5263de2bc390e24db941cef497f2
Settings sections,Instellingen,,site/modules/Relay/Relay.module.php,b52d9089601abe3bbeeac633f861452f
Shared fields,Gedeelde velden,,site/modules/Relay/Relay.module.php,5c3a0d6a114881631d89967e1c21ab1b
Shown once; Relay stores only its SHA-256 hash.,Eenmaal getoond; Relay slaat alleen de SHA-256 hash op.,,site/modules/Relay/Relay.module.php,d966820b08bf17d8b76a0d7e71477a42
Shows Template and Order controls in the calendar. Disable it to keep the filter bar focused on actions and statuses only.,Toont Sjabloon- en bestelbeheer in de agenda. Schakel het uit om de filterbalk alleen gericht te houden op acties en statussen.,,site/modules/Relay/Relay.module.php,9b279845771dcc102a125174f026f6a4
Show upcoming actions in the page tree,Aankomende acties in de paginaboom tonen,,site/modules/Relay/Relay.module.php,9b07c108973c9d089250e5f081b9bd33
Site default,Standaard site,,site/modules/Relay/Relay.module.php,1da71dc1ead54d8aaf7c8692a1f32f84
Squad,Squad,,site/modules/Relay/Relay.module.php,5c7d6a353fd951a31ea16999f68e4000
Squad assistance,Squad-bijstand,,site/modules/Relay/Relay.module.php,aa303e704380c37cb628597efafac7c6
Squad could not prepare a planning proposal. Check the active provider and model.,Squad kon geen planvoorstel opstellen. Controleer de actieve provider en het model.,,site/modules/Relay/Relay.module.php,1e5fde775b3f5abaa33ab93e1fa844ad
Squad default,Squad standaard,,site/modules/Relay/Relay.module.php,379df8c2ecca7f514c9cf71e7f215a34
Squad integration,Squad integratie,,site/modules/Relay/Relay.module.php,4a5aa6e91723703b9aba5bebb36a2b34
Squad is preparing a draft…,Squad bereidt een concept voor...,,site/modules/Relay/Relay.module.php,dbc9a475d4dc30ebce9e2ddca9a80e74
Squad planning assistance is not ready. Check Relay and Squad settings.,Squad planningshulp is nog niet klaar. Controleer de instellingen Relay en Squad.,,site/modules/Relay/Relay.module.php,128015bacf398a0ecd43821dfa17e9e7
Squad planning instructions,Squad planningsinstructies,,site/modules/Relay/Relay.module.php,62af3c6cbbf24210b93a87e66bb99322
Squad prepared a draft. Review it before scheduling.,Squad heeft een ontwerp voorbereid. Bekijk het voordat het wordt gepland.,,site/modules/Relay/Relay.module.php,4b308a2648f48f1f7cd2804f68f6c17a
Squad proposal,Squad-voorstel,,site/modules/Relay/Relay.module.php,eb01d96b0694bb51e9568e730594237b
Squad provider %s is available for staff-requested planning proposals.,Squad provider %s is beschikbaar voor op personeelsverzoeken gebaseerde planningsvoorstellen.,,site/modules/Relay/Relay.module.php,8919d8320580135a8c15a3b24f445fdf
Squad provider and model,Squad provider en model,,site/modules/Relay/Relay.module.php,4f25e2685a2049f4af30cad48a44a488
"Squad receives only the configured page fields after an editor clicks Suggest with Squad. Its response fills editable draft fields; it never creates a job, changes a page, or publishes content.","Squad ontvangt alleen de geconfigureerde paginavelden nadat een editor klikt Stel met Squad voor. Het antwoord vult bewerkbare conceptvelden; het maakt nooit een taak aan, verandert een pagina of publiceert inhoud.",,site/modules/Relay/Relay.module.php,156c58483cdd610da0e391bf689e2680
Squad request timeout,Squad-verzoek timeout,,site/modules/Relay/Relay.module.php,95f4e4ed4ee2023064debfde651b150c
Squad returned an invalid planning proposal.,Squad heeft een ongeldig plan ingediend.,,site/modules/Relay/Relay.module.php,e13be6ab7b91e3dd243fd6e0350cadbe
Squad returned an invalid publication-window end.,Squad heeft een ongeldige publicatie-venster-einde teruggegeven.,,site/modules/Relay/Relay.module.php,1fa12c42fb5d940b4b4e2bd48f1810e3
Squad returned an invalid publication time.,Squad heeft een ongeldige publicatietijd teruggegeven.,,site/modules/Relay/Relay.module.php,11450c816307ff3927e519de70bdcc45
Squad returned a publication window whose end is not after its start.,Squad heeft een publicatievenster teruggegeven waarvan het einde niet na het begin is.,,site/modules/Relay/Relay.module.php,a1fde4c31f6f82d305dd8da461e7859b
Squad returned invalid JSON.,Squad heeft ongeldige JSON teruggestuurd.,,site/modules/Relay/Relay.module.php,3adc431d9a2e2a3c05d5c4277371f773
Stale worker lease (minutes),Lase van werknemers in de Lid-Staten (minuten),,site/modules/Relay/Relay.module.php,6ea94094dde312460ff1802f0b3a606b
Status,Status,,site/modules/Relay/Relay.module.php,ec53a8c4f07baed5d8825072c89799be
Status totals.,Status totaal.,,site/modules/Relay/Relay.module.php,b91b08b793e3d113e560274a9bae7e47
Stored in ProcessWire module configuration. Never commit this value to source control.,Opgeslagen in de ProcessWire-moduleconfiguratie. Deze waarde nooit committen aan bronbeheer.,,site/modules/Relay/Relay.module.php,d49465138a8719cfe49fe22d2b9b2bbe
Suggest with Squad,Suggereert met Squad,,site/modules/Relay/Relay.module.php,49a05dfada822101eace8367d7a0f35a
Sunday,zondag,,site/modules/Relay/Relay.module.php,9d1a0949c39e66a0cd65240bc0ac9177
Sunday first,Zondag eerst,,site/modules/Relay/Relay.module.php,41cdf74bf9ebafbd753cb060c3fc8904
Superseded,Overgeplaatst,,site/modules/Relay/Relay.module.php,f5a5364cf9b9f4f0517ad12aa15e62f5
System and admin templates are excluded from the choices.,Systeem- en admin templates zijn uitgesloten van de keuzes.,,site/modules/Relay/Relay.module.php,edea33aa1473a69423b4fa9b319c1ef6
System crontab,Systeem crontab,,site/modules/Relay/Relay.module.php,ed3e1432479765f2f7680b891f8cee13
Telegram,Telegram,,site/modules/Relay/Relay.module.php,c915683f3ec888b8edcc7b06bd1428ec
Telegram administrator chat IDs,Telegram-beheerder chat-ID's,,site/modules/Relay/Relay.module.php,c5aaf43e47f0525c523f1658214ce647
Telegram bot token,Telegram bot token,,site/modules/Relay/Relay.module.php,2a50bfce0518bfdbd83d423bc8215859
Telegram delivery,Telegram levering,,site/modules/Relay/Relay.module.php,6db01305cec63ac02d94c0df7781088b
Telegram delivery timeout,Telegram levertijdout,,site/modules/Relay/Relay.module.php,6e21b9d7bd3cbf93cf1f8de1751903c6
Telegram notifications,Telegram-notificaties,,site/modules/Relay/Relay.module.php,0f026cfdc57a9d3e0221adf5a6a6e62a
Telegram payload,Telegram-lading,,site/modules/Relay/Relay.module.php,44fb59600a0cb3e319734febe4797d84
"Telegram receives only the publication event, job ID, action, page title, scheduled time, workflow status, and an authenticated admin link. Notes, page content, credentials, and unpublished field values are excluded.","Telegram ontvangt alleen de publicatie-evenement, taak-ID, actie, paginatitel, geplande tijd, workflow status en een geauthentiseerde admin-link. Notes, pagina-inhoud, referenties en niet-gepubliceerde veldwaarden zijn uitgesloten.",,site/modules/Relay/Relay.module.php,4ce25769237eb0aaf05c81c21934ac4e
"Telegram receives the event, job ID, action, page title, scheduled time, status, and authenticated admin link. Internal notes, credentials, unpublished fields, and page content are excluded.","Telegram ontvangt de gebeurtenis, taak-ID, actie, paginatitel, geplande tijd, status en geauthentiseerde admin-link. Interne notities, referenties, niet-gepubliceerde velden en pagina-inhoud zijn uitgesloten.",,site/modules/Relay/Relay.module.php,eb799b76f4380517b3a65f03f9409f50
TeleWire integration,TeleWire integratie,,site/modules/Relay/Relay.module.php,ebe56336ad6b1f8dc0fc8ca3f47d5482
Template,Sjabloon,,site/modules/Relay/Relay.module.php,278c491bdd8a53618c149c4ac790da34
"Template, then time","Sjabloon, dan tijd",,site/modules/Relay/Relay.module.php,57cfda444a642bc1df7a3c485e60f3a8
That editorial identity is not available.,Die redactionele identiteit is niet beschikbaar.,,site/modules/Relay/Relay.module.php,56007d46cd54d89379e66c438ba8b50e
The cron PHP binary must use an absolute path.,De cron PHP binaire moet een absoluut pad gebruiken.,,site/modules/Relay/Relay.module.php,611816ea91c6b3a42c9eb237b041db4d
The demo action changed before it could be updated. Reload and try again.,De demo actie is gewijzigd voordat het bijgewerkt kon worden. Herladen en opnieuw proberen.,,site/modules/Relay/Relay.module.php,bf24741245dc72bf5a7511b1026dd68f
The editorial identity cannot publish this page.,De redactionele identiteit kan deze pagina niet publiceren.,,site/modules/Relay/Relay.module.php,c4f94b0d8597f9b86084a0167c25b824
The editorial identity cannot unpublish this page.,De redactionele identiteit kan deze pagina niet uitvertalen.,,site/modules/Relay/Relay.module.php,6046e7956d4a1da5b28412f97d566803
The editor remains responsible for every change,De editor blijft verantwoordelijk voor elke verandering,,site/modules/Relay/Relay.module.php,89592dc559483ffee0485fbbc2b81c8f
The first view editors see when opening the global publishing schedule.,De eerste weergave editors zien bij het openen van de globale publicatieschema.,,site/modules/Relay/Relay.module.php,301de59d31a321c59aee9934dfb655d9
"The local CLI accepts no remote API credentials. Relay, reschedule, cancel, and run commands require --execute. The production cron worker remains a separate command.","De lokale CLI accepteert geen externe API-gegevens. Relay, herschikken, annuleren en uitvoeren van commando's vereisen --execute. De productiecron werknemer blijft een aparte opdracht.",,site/modules/Relay/Relay.module.php,5e9cd48e7b02c1e4ec15b46e0b0554e6
The page will become publicly visible at the selected date and time.,De pagina wordt op de geselecteerde datum en tijd publiekelijk zichtbaar.,,site/modules/Relay/Relay.module.php,5ef702851db7ec75248c031237cb0356
The page will be published at the start time and automatically unpublished at the end time.,De pagina wordt bij het begin gepubliceerd en automatisch ongepubliceerd aan het eind van de tijd.,,site/modules/Relay/Relay.module.php,0025461727a3f38f67b286d0d3cbf6eb
The page will be removed from public view at the selected date and time.,De pagina zal op de geselecteerde datum en tijd uit het publieke zicht worden verwijderd.,,site/modules/Relay/Relay.module.php,324263f15f143e97061db73fa27af279
The schedule changed before it could be updated. Reload and try again.,Het schema is gewijzigd voordat het bijgewerkt kon worden. Herladen en opnieuw proberen.,,site/modules/Relay/Relay.module.php,ed5b65fc8e47df872e8361a969a5260b
The unpublish time must be after the publish time.,De tijd die niet gepubliceerd wordt moet na de publicatietijd zijn.,,site/modules/Relay/Relay.module.php,b256f48698bcbd56a67cc2fe103f574e
This view is limited to the first 500 actions. Narrow the date range or filter by page.,Deze weergave is beperkt tot de eerste 500 acties. Vernauw het datumbereik of filter per pagina.,,site/modules/Relay/Relay.module.php,6617095af8e90baef9ed214af694badb
Three-day calendar,Driedaagse kalender,,site/modules/Relay/Relay.module.php,216ec29317538ae9831370e3ac588212
Timeline,Tijdslijn,,site/modules/Relay/Relay.module.php,3d1f92a565d3b1a61880236e33c49bf3
Timeout,Tijdslimiet,,site/modules/Relay/Relay.module.php,c85a251cc457840f1e032f1b733e9398
Timing boundary,Tijdschema,,site/modules/Relay/Relay.module.php,2f7693a70392d8d205fcfc8fb33917e0
Timing guarantee,Tijdschema,,site/modules/Relay/Relay.module.php,59e5f69a5cae791d501c40d3f447c221
Today,Vandaag,,site/modules/Relay/Relay.module.php,1dd1c5fb7f25cd41b291d43a89e3aefd
Token,Token,,site/modules/Relay/Relay.module.php,459a6f79ad9b13cbcb5f692d2cc7a94d
Token actor,Token-actor,,site/modules/Relay/Relay.module.php,e9cd3513139fa56b9cacb7a1a9df2115
Token credential,Token credential,,site/modules/Relay/Relay.module.php,2a17031b5c7436758ae73f8b99428e7f
Traffic-dependent; not exact,Verkeersafhankelijk; niet exact,,site/modules/Relay/Relay.module.php,160bba82791037658b083547ea220f2c
Traffic-driven fallback,Verkeersgestuurde terugval,,site/modules/Relay/Relay.module.php,40f7b4c59b308653c5fd3a66375ec73f
unavailable,niet beschikbaar,,site/modules/Relay/Relay.module.php,7060e0481896e00b3f7d20f1e8e2749a
Unavailable,Niet beschikbaar,,site/modules/Relay/Relay.module.php,453e6aa38d87b28ccae545967c53004f
Undo,Ongedaan maken,,site/modules/Relay/Relay.module.php,1cdc076b28f70afac5fcedadf99fa119
Unknown template,Onbekend sjabloon,,site/modules/Relay/Relay.module.php,caeb7ef6eeac742432695cbfbe74b306
Unknown version,Onbekende versie,,site/modules/Relay/Relay.module.php,387e333b81cffff0a5c1dda54022d2d8
Unpublish,Niet publiceren,,site/modules/Relay/Relay.module.php,181e9a13059454fb2212f1bf10f394ac
Unpublish date and time,Datum en tijd niet gepubliceerd,,site/modules/Relay/Relay.module.php,5f50bf511f799a6e5e8df774ce09d774
Unpublished,Niet gepubliceerd,,site/modules/Relay/Relay.module.php,0774e163cd7df482edd2abd498189f8b
Unpublish page — remove from public view,Niet-publish pagina,,site/modules/Relay/Relay.module.php,3d7ed8258d1fa9431daa7e7c9c0f07a5
Unsupported crontab interval.,Niet-ondersteund crontab interval.,,site/modules/Relay/Relay.module.php,cbe0436307964bf4adb5ac60f11c4459
Unsupported worker settings action.,Niet-ondersteunde werker instellingen actie.,,site/modules/Relay/Relay.module.php,5d2e322c8ba533b20f361984a7774144
Update schedule,Bijwerken schema,,site/modules/Relay/Relay.module.php,7db2303554a3114e1319ce0e5c6682f1
URL,URL,,site/modules/Relay/Relay.module.php,e6b391a8d2c4d45902a23a8b6585703d
Used to generate the crontab line in Interfaces. One minute is recommended for publication timing.,Gebruikt om de crontab-lijn in Interfaces te genereren. Een minuut wordt aanbevolen voor publicatie timing.,,site/modules/Relay/Relay.module.php,38d50dc182610ff7d7437a4f7f651418
Used when the page composer opens. Enter a 24-hour time such as 09:00.,"Gebruikt wanneer de paginacomponist opent. Voer een 24-uurstijd in, zoals 09:00 uur.",,site/modules/Relay/Relay.module.php,d85f4acf0f24b317cf32ddbe9e3ace21
Use request-triggered processing only when a system cron is unavailable; publication timing is not exact.,Gebruik de door verzoek-getriggerde verwerking alleen wanneer een systeemcron niet beschikbaar is; publicatie timing is niet precies.,,site/modules/Relay/Relay.module.php,8ed4620a0c5c6d82423ae90a510a4dbd
Use Squad default,Squad standaard gebruiken,,site/modules/Relay/Relay.module.php,ed6b70adfc15258a993bfdc380f6202d
Uses TeleWire with Relay-owned credentials. Delivery failures never block scheduling or worker execution.,Gebruikt TeleWire met Relay-eigen referenties. Leveringsfouten blokkeren nooit planning of uitvoering van werknemers.,,site/modules/Relay/Relay.module.php,1a679bbcdd3dbca5ed2bcdf8db9773e1
Verify path,Pad verifiëren,,site/modules/Relay/Relay.module.php,ea0622132e10c30a3825ac1290dce969
Version,Versie,,site/modules/Relay/Relay.module.php,34b6cd75171affba6957e308dcbd92be
Versioned JSON API,Versied JSON API,,site/modules/Relay/Relay.module.php,9f45df513d8330f482b9136d9280b933
View details,Details weergeven,,site/modules/Relay/Relay.module.php,6e9783376d951cfd780e9fdb67a0f02c
View guide,Hulplijn tonen,,site/modules/Relay/Relay.module.php,bd88923f0c9ed90337d46b307d2db0c0
View publication,Publicatie bekijken,,site/modules/Relay/Relay.module.php,4bd261e9317cac5c142ecff3b338f70b
Week,Week,,site/modules/Relay/Relay.module.php,d2ce009594dcc60befa6a4e6cbeb71fc
Week calendar,Weekagenda,,site/modules/Relay/Relay.module.php,73b400870ae42805d484abfe1ab22672
When,Wanneer,,site/modules/Relay/Relay.module.php,4e97aeeaa8b15ca1180fcd1f3ac478d1
WireMail provider,WireMail provider,,site/modules/Relay/Relay.module.php,ba8eadbaf0afa17524d7e45cbd03e28e
Worker,Werknemer,,site/modules/Relay/Relay.module.php,62efb9ec331e364b96efe68c8b03ca20
Worker and resilience,Werknemer en veerkracht,,site/modules/Relay/Relay.module.php,fdb167a27270e0f8813dfbd99798d796
Worker is processing jobs,Werknemer is verwerkingsjobs,,site/modules/Relay/Relay.module.php,ff9e3ff8b90a1b3df939bf14c6e5ac2e
Worker script,Werktuigscript,,site/modules/Relay/Relay.module.php,6a1f4c4267380d303284e243d78ca3b1
Workflow board,Werkstroombord,,site/modules/Relay/Relay.module.php,44ea1fd1cf8d30c84c82517187e32b61
You cannot choose another editorial identity.,Je kunt geen andere redactionele identiteit kiezen.,,site/modules/Relay/Relay.module.php,c9ead31d055944e5901624db6159dcd6
You cannot schedule this page.,U kunt deze pagina niet plannen.,,site/modules/Relay/Relay.module.php,736325c3318166ea2cc0b8029d69fd77
You do not have permission to manage schedules.,U heeft geen toestemming om schema's te beheren.,,site/modules/Relay/Relay.module.php,3aa7945fd4b4ec5c8aa613a5bb1c634d
You do not have permission to run scheduled jobs.,U heeft geen toestemming om geplande taken uit te voeren.,,site/modules/Relay/Relay.module.php,eeb96a29f3ee6505dbbc06b23bf6c016
"%d job imported.","%d job imported.",,site/modules/Relay/Relay.module.php,99df9023a345e7c121c7c8c6d9a6cdb9
"%d jobs imported.","%d jobs imported.",,site/modules/Relay/Relay.module.php,5e40cb82680881b314be113df12789cf
"Apply the reviewed import","Apply the reviewed import",,site/modules/Relay/Relay.module.php,d92d3d6c6c97a5d1278cc0f439f74ca6
"Choose a Relay JSON file or paste its contents.","Choose a Relay JSON file or paste its contents.",,site/modules/Relay/Relay.module.php,072e531156d35668bab2182f44bdd30c
"Confirm the reviewed import before applying it.","Confirm the reviewed import before applying it.",,site/modules/Relay/Relay.module.php,b0841c56d7ae36d82a81b8dfe541324f
"Create a portable file without credentials, page content, worker locks, or delivery data.","Create a portable file without credentials, page content, worker locks, or delivery data.",,site/modules/Relay/Relay.module.php,a59187c6e59a1f66c8b6032c28013887
"Create real scheduled jobs. Existing pending actions for the same page and action may be superseded.","Create real scheduled jobs. Existing pending actions for the same page and action may be superseded.",,site/modules/Relay/Relay.module.php,a96042f32289532dca3d9c0c899c70a4
"Create session-only imitation jobs. No database rows or page states will change.","Create session-only imitation jobs. No database rows or page states will change.",,site/modules/Relay/Relay.module.php,71d9ead14aed41fbe0cfc23673cbb9c1
"Data boundary","Data boundary",,site/modules/Relay/Relay.module.php,1e3d23d4ce31aa5ec10f04fbfed82e5c
"Download a portable JSON document or preview a reviewed file before creating future scheduled actions.","Download a portable JSON document or preview a reviewed file before creating future scheduled actions.",,site/modules/Relay/Relay.module.php,8899e970266cf311b689826c25c40bf1
Errors,Errors,,site/modules/Relay/Relay.module.php,5ef0c737746fae2ca90e66c39333f8f6
Export,Export,,site/modules/Relay/Relay.module.php,0095a9fa74d1713e43e370a7d7846224
"Export complete history","Export complete history",,site/modules/Relay/Relay.module.php,b2fb0e17a4aef79552efe04a6e29644c
"Export jobs","Export jobs",,site/modules/Relay/Relay.module.php,9dbe7b4a10bb060737f81a9a3a896cb2
"Export scheduled jobs","Export scheduled jobs",,site/modules/Relay/Relay.module.php,23b07e71b6fc53221c54ef993822b950
"History remains useful for audit and backup, but only future scheduled jobs are importable.","History remains useful for audit and backup, but only future scheduled jobs are importable.",,site/modules/Relay/Relay.module.php,54c17e0acff6496f77e15bbc8e56f139
Imitation,Imitation,,site/modules/Relay/Relay.module.php,1b3ed33b29533474215c6a1e3e1efffe
"Imitation import","Imitation import",,site/modules/Relay/Relay.module.php,53180b337719b54217bbb24ce98807a9
"Imitation mode is active. Applying this preview changes session data only.","Imitation mode is active. Applying this preview changes session data only.",,site/modules/Relay/Relay.module.php,a62b50b6b76adf4e23af7444e7b40e75
Import,Import,,site/modules/Relay/Relay.module.php,72d6d7a1885885bb55a565fd1070581a
"Import %d job","Import %d job",,site/modules/Relay/Relay.module.php,06ef11d6e0a3a21deff43fcc8cdd0e3f
"Import %d jobs","Import %d jobs",,site/modules/Relay/Relay.module.php,187d4fe55f98ae3848e8905b97b3683a
"Import / Export","Import / Export",,site/modules/Relay/Relay.module.php,97ccd1af9113ed7817b0a3c77b8ac1de
Importable,Importable,,site/modules/Relay/Relay.module.php,79e41f293980da78b8ed7b49ad5462b5
"Import complete","Import complete",,site/modules/Relay/Relay.module.php,a218495ad30949e8ea1f64a261e37463
"Import creates scheduled actions only after review","Import creates scheduled actions only after review",,site/modules/Relay/Relay.module.php,3f54b8c0d5545c43472b1b8e41515bdb
"Import jobs","Import jobs",,site/modules/Relay/Relay.module.php,d0c38066743cc00a3d5d04b94ececf4e
"Import preview","Import preview",,site/modules/Relay/Relay.module.php,3ec77b90818695cb749d4241faabd2f5
"Jobs in this mode","Jobs in this mode",,site/modules/Relay/Relay.module.php,0ccbaa77437d50c80a74ce56e1cbae21
"JSON document","JSON document",,site/modules/Relay/Relay.module.php,7c29c6870694a046f8ea037e7a37d389
"JSON file","JSON file",,site/modules/Relay/Relay.module.php,a6c9e3a7671c1fd9d7328c3be5d107b5
"Maximum per file","Maximum per file",,site/modules/Relay/Relay.module.php,d2a32ac018b0ca2b9fbba07d716768f7
